@relation 'Caracteristicas-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,1-weka.filters.unsupervised.attribute.Remove-R3-10,12-13,16-17,22-weka.filters.unsupervised.instance.Resample-S1-Z70.0-no-replacement-V'

@attribute Rectangularity1 numeric
@attribute Rectangularity2 numeric
@attribute 'Amount of Skin' numeric
@attribute Perimeter numeric
@attribute Compactness1 numeric
@attribute Size1 numeric
@attribute Size2 numeric
@attribute Polygonfillrate numeric
@attribute Skinfillrate numeric
@attribute Clasificacion {Pornografico,NoPornografico}

@data
0.510024,0.849206,93.262591,543.504617,0.216574,1.657227,0.104492,71.24145,1.932617,NoPornografico
0.490417,0.520077,0.509498,2876.611399,0.077091,16.52474,7.22347,50.9729,49.239258,Pornografico
0.586606,0.571484,0.590837,2139.62655,0.174208,20.65918,15.691243,56.17125,55.466797,Pornografico
0.437848,0.473318,1.397047,4708.774962,0.068228,39.187663,6.949544,63.490417,60.787435,Pornografico
0.554136,0.579751,23.108282,327.722871,0.34042,0.947103,0.527669,24.313904,4.551432,NoPornografico
0.477505,0.280695,0.343627,1311.418398,0.233975,10.423665,6.639811,57.75344,25.155924,Pornografico
0.433769,0.530301,1.04597,4592.892711,0.059773,32.662272,5.486654,64.579242,46.828451,Pornografico
0.733672,0.511992,0.026601,657.320851,0.185455,2.075684,2.043457,39.439089,14.701172,Pornografico
0.491017,0.564448,23.975096,1356.867099,0.101605,4.845703,2.497884,43.010765,23.161784,NoPornografico
0.700349,0.57007,12.527427,528.894444,0.223786,1.621582,1.434082,32.193026,14.094076,NoPornografico
0.456852,0.658054,0.632819,3249.804399,0.068709,18.797363,4.066569,53.519835,32.185872,Pornografico
0.468328,0.114659,69.474927,2497.976839,0.085196,13.770996,3.710286,27.170205,20.675456,NoPornografico
0.462398,0.556376,0.350976,2181.533188,0.114682,14.138021,6.093099,57.102534,31.185872,Pornografico
0.607807,0.752719,0.614209,1423.688384,0.195217,10.249837,6.218587,46.208572,21.261068,Pornografico
0.479173,0.363275,0.847994,3870.012552,0.092708,35.967448,0.606283,64.295082,35.923828,Pornografico
0.471425,0.400032,45.745018,1557.920923,0.107562,6.762695,4.004069,49.359166,17.461914,NoPornografico
0.549289,0.58874,100,8640.282538,0.027887,53.929036,1.881348,51.942983,48.839193,NoPornografico
0.600192,0.568612,97.430703,854.842712,0.377272,7.141602,0.462402,80.656701,6.588216,NoPornografico
0.460422,0.294999,29.394126,1039.220346,0.162586,4.548503,3.49349,45.181644,19.54069,NoPornografico
0.439534,0.674984,32.161895,2065.768686,0.076289,8.433268,6.216797,45.789998,28.334635,NoPornografico
0.639782,0.362045,32.488667,1307.577777,0.184384,8.166341,2.798665,47.134724,23.123047,NoPornografico
0.598666,0.638788,0.287131,1715.241774,0.207613,15.822428,3.772461,64.945295,21.929362,Pornografico
0.533829,0.697608,97.415511,2025.526045,0.248217,26.380046,1.193522,82.495962,29.397135,NoPornografico
0.321441,0.377521,0.358236,1011.813275,0.075538,2.003255,1.891602,37.077469,5.317057,Pornografico
0.724217,0.327272,1.425775,6261.478498,0.07105,72.157878,3.628581,63.970341,65.22168,Pornografico
0.307521,0.436663,77.713484,3388.971788,0.050813,15.11735,2.048991,43.330295,22.727214,NoPornografico
0.314035,0.499112,45.091501,1652.281313,0.099018,7.002441,5.449707,38.772426,20.793945,NoPornografico
0.499874,0.377904,43.592553,2207.650937,0.129729,16.378255,12.382975,47.687296,38.623372,NoPornografico
0.455579,0.513149,0.142758,1326.991991,0.131783,6.01123,5.34196,42.802669,25.189128,Pornografico
0.689525,0.689525,100,322.066017,0.425778,1.144043,1.144043,96.140571,1.191732,NoPornografico
0.601319,0.507308,2.01904,2402.947402,0.140717,21.047689,2.327474,47.46709,26.635417,Pornografico
0.352776,0.735594,0.374316,1986.302741,0.097208,9.934896,2.775716,47.449843,19.142253,Pornografico
0.405639,0.364346,90.655293,1495.116882,0.069562,4.027995,0.359375,57.977749,5.037109,NoPornografico
0.712316,0.668078,69.137792,174.769553,0.318845,0.252279,0.085449,13.749001,0.403971,NoPornografico
0.438479,0.562324,0.516008,3628.064284,0.068843,23.47347,1.004232,52.774886,26.894857,Pornografico
0.394542,0.660169,70.740149,2182.479364,0.09082,11.206055,3.42334,43.768494,19.5625,NoPornografico
0.428719,0.629574,0.539879,4102.566809,0.050611,22.066081,8.94694,57.056546,43.781901,Pornografico
0.663414,0.748278,17.145956,854.499567,0.166147,3.142578,2.617025,27.081194,17.409505,NoPornografico
0.505214,0.666144,0.36873,3372.309883,0.088041,25.936361,2.766927,62.978784,32.827148,Pornografico
0.488711,0.421081,0.556046,3049.57186,0.094107,22.670898,3.547689,55.794895,28.74056,Pornografico
0.300603,0.756175,0.411484,2208.555483,0.107167,13.540853,7.115234,51.641943,37.6875,Pornografico
0.502506,0.724265,0.004929,253.982756,0.216916,0.362467,0.096191,10.891373,1.260742,Pornografico
0.426878,0.585778,0.584779,2379.741341,0.139496,20.46403,15.070638,63.039406,55.355143,Pornografico
0.387977,0.653486,0.128932,1618.406204,0.078016,5.293294,1.957194,42.309153,14.967448,Pornografico
0.655121,0.685788,86.559977,1327.518903,0.209997,9.586589,0.722331,30.867959,11.289063,NoPornografico
0.738313,0.785114,0.5808,1395.418398,0.318087,16.044434,12.135254,68.734962,42.96875,Pornografico
0.553497,0.470912,1.062148,3301.613491,0.107748,30.424967,4.113118,59.587802,34.202148,Pornografico
0.552055,0.653346,0.995853,6416.207645,0.047176,50.309245,1.926758,62.705552,50.280599,Pornografico
0.668385,0.413853,64.219956,1388.021428,0.285711,14.258952,4.51237,45.880826,19.730469,NoPornografico
0.467047,0.661632,35.884532,976.391919,0.207462,5.123372,3.972005,26.671746,14.941406,NoPornografico
0.670544,0.502637,66.614166,813.764502,0.278971,4.785482,2.171549,65.12931,7.44043,NoPornografico
0.613098,0.594912,78.094615,3618.708945,0.125669,42.628906,13.000977,70.345924,55.240234,NoPornografico
0.366056,0.668768,0.277342,2901.152596,0.065,14.171712,0.329102,52.185418,15.39974,Pornografico
0.656546,0.808511,17.764128,126.284271,0.513758,0.21224,0.086589,15.488968,1.32487,NoPornografico
0.75711,0.558651,100,2901.886435,0.297109,64.810547,3.600423,66.058183,49.276693,NoPornografico
0.663197,0.635458,33.168377,458.936075,0.323075,1.762695,1.212565,37.120434,5.39388,NoPornografico
0.686162,0.479372,14.337508,147.154329,0.466283,0.261556,0.23112,21.990819,1.97526,NoPornografico
0.569367,0.242249,7.636501,356.409163,0.231537,0.761882,0.653809,18.820091,11.172526,NoPornografico
0.539267,0.528144,100,6337.188309,0.049384,51.374674,1.271647,63.787055,49.756185,NoPornografico
0.660261,0.587211,71.712268,430.83557,0.430469,2.069824,0.416341,15.596944,2.950521,NoPornografico
0.774315,0.346099,90.171256,5118.674457,0.096771,65.679688,7.048503,67.577747,64.208333,NoPornografico
0.587345,0.354147,33.189042,811.227489,0.337327,5.750488,3.497721,35.763678,16.919922,NoPornografico
0.42367,0.727301,0.560846,1228.170706,0.173808,6.791341,3.759928,62.986076,21.020508,Pornografico
0.7313,0.553342,51.07312,819.369624,0.541846,9.42334,5.655273,56.057096,14.090169,NoPornografico
0.364469,0.324258,0.352771,3002.677416,0.068128,15.911621,3.945313,52.480646,26.756185,Pornografico
0.500521,0.616678,1.064609,8365.913273,0.027507,49.869792,16.361491,65.142148,65.080078,Pornografico
0.421092,0.422975,0.417053,2836.812409,0.087306,18.200195,7.284993,56.010625,36.448893,Pornografico
0.695005,0.502475,2.809234,2264.025612,0.18453,24.50179,12.400553,54.348206,38.904297,Pornografico
0.566419,0.676403,1.113395,5233.201369,0.0754,53.490072,11.142253,71.696161,71.970703,Pornografico
0.640634,0.859259,89.35604,313.823376,0.208365,0.531576,0.03776,12.315886,0.611654,NoPornografico
0.379158,0.329728,99.331367,6474.438959,0.030651,33.282227,0.878581,44.031079,34.663411,NoPornografico
0.433256,0.584518,0.770829,2184.028571,0.050202,6.203125,5.483887,43.428971,30.572591,Pornografico
0.304275,0.718206,84.322359,3836.209378,0.035819,13.654948,1.126465,37.242476,17.372721,NoPornografico
0.455772,0.542505,0.686039,3760.645886,0.121627,44.557943,3.187826,52.572677,44.096029,Pornografico
0.605545,0.473219,22.499418,553.948268,0.224968,1.788249,0.659505,26.870528,8.389974,NoPornografico
0.644455,0.554406,0.085706,965.002092,0.228197,5.50472,4.722982,61.017178,14.086914,Pornografico
0.400775,0.629992,22.534922,1117.210245,0.094659,3.060547,2.649577,28.141558,17.43099,NoPornografico
0.54294,0.416561,0.601719,2551.089537,0.191592,32.299642,4.327474,64.993358,47.320964,Pornografico
0.43246,0.614067,26.202504,933.91378,0.133351,3.012858,2.247233,22.881874,12.113932,NoPornografico
0.413919,0.613411,40.640613,717.244733,0.173458,2.311523,1.77002,33.694313,5.863932,NoPornografico
0.480952,0.454249,51.476851,1211.317893,0.12253,4.657227,2.501302,46.214908,9.555013,NoPornografico
0.444167,0.49526,37.412728,5346.813634,0.056858,42.106608,0.948893,54.949496,47.683268,Pornografico
0.693972,0.562337,47.533015,508.208153,0.273903,1.83252,0.352539,27.049038,4.017904,NoPornografico
0.595477,0.550694,11.352924,454.63456,0.229601,1.229329,1.010417,24.961912,11.188151,NoPornografico
0.441666,0.462912,26.808853,1720.028571,0.080096,6.138346,5.980632,46.444107,24.267578,NoPornografico
0.583414,0.625948,28.277484,1175.185858,0.07817,2.796549,1.88151,21.38272,10.520508,NoPornografico
0.291659,0.415102,50.420291,1170.891486,0.122127,4.33724,1.158691,36.992899,8.906901,NoPornografico
0.625121,0.306488,1.289125,5650.896895,0.075297,62.284342,1.820964,62.125034,57.799479,Pornografico
0.658613,0.653872,91.399975,487.605122,0.414239,2.55127,0.316081,31.11914,2.63444,NoPornografico
0.562981,0.770089,84.131911,489.161472,0.216373,1.341146,0.112305,22.300851,1.67806,NoPornografico
0.433568,0.424548,0.758526,2481.273303,0.078729,12.55599,3.291504,50.491316,26.39388,Pornografico
0.570708,0.432888,9.239763,3477.713996,0.181498,56.862956,5.64388,66.427973,49.422201,Pornografico
0.609696,0.816135,2.457922,1357.643794,0.246593,11.773926,4.618652,53.737958,27.43099,Pornografico
0.684508,0.716001,3.808981,2333.540331,0.130252,18.37321,15.902507,65.743642,40.289714,Pornografico
0.47288,0.568147,2.967789,1702.288455,0.17968,13.48763,7.582357,54.973101,32.60026,Pornografico
0.676707,0.631783,100,5659.228714,0.08127,67.424154,4.161296,69.97534,68.387044,Pornografico
0.382299,0.460096,0.050395,318.468037,0.146514,0.384928,0.272949,23.476692,3.16276,Pornografico
0.445534,0.610448,55.333372,905.972655,0.124112,2.638835,1.241699,52.141724,5.648763,NoPornografico
0.603055,0.584388,96.32461,1593.342279,0.288774,18.990885,0.576335,72.635403,18.608073,NoPornografico
0.630059,0.185852,0.424421,575.705627,0.353631,3.036133,2.904297,36.631218,8.793945,Pornografico
0.4932,0.509834,0.067894,851.227489,0.24586,4.614746,4.389323,53.873444,19.420898,Pornografico
0.471651,0.471996,31.751468,391.806132,0.25143,0.999837,0.794434,15.866076,3.326823,NoPornografico
0.730199,0.571967,99.531159,8436.560892,0.038163,70.362956,1.241699,71.476105,66.167643,NoPornografico
0.459161,0.361231,71.473147,2789.925107,0.102681,20.703451,2.952637,49.889657,29.002279,NoPornografico
0.547109,0.616952,6.272955,3861.755626,0.084803,32.760254,1.562663,55.458462,37.123047,Pornografico
0.664019,0.330555,11.005872,5098.843938,0.094137,63.397624,5.428223,69.100924,67.580404,Pornografico
0.509667,0.668852,100,4897.520128,0.08173,50.781087,5.032064,57.422345,54.473958,NoPornografico
0.673778,0.544646,44.767367,933.955411,0.292235,6.60319,2.761719,26.046855,12.600586,NoPornografico
0.723052,0.480889,1.428775,981.889394,0.411601,10.27946,9.847331,40.096739,24.94694,Pornografico
0.458325,0.644852,89.195826,3694.993216,0.058074,20.539063,7.342122,57.998258,27.173503,NoPornografico
0.736604,0.737562,59.98424,419.261977,0.540635,2.461751,1.20166,22.681604,4.130859,NoPornografico
0.410029,0.484482,62.239322,1333.158513,0.162609,7.486491,5.460449,52.013043,21.447266,Pornografico
